TransactionID,id_15,id_23,id_30,id_31,id_33,DeviceType,DeviceInfo
3092205,Found,,,chrome 63.0,,desktop,
3092253,Found,,,chrome 63.0,,desktop,
3092251,Found,,,chrome 63.0,,desktop,
3092179,Found,,,chrome 63.0,,desktop,
3092274,Found,,,chrome 63.0,,desktop,
3103853,Found,,Mac OS X 10_11_6,safari generic,1366x768,desktop,MacOS
3092267,New,,,chrome 63.0 for android,,mobile,SM-J730GM Build/NRD90M
3103759,New,,Windows 10,edge 15.0,,desktop,Windows
3092348,Found,,,chrome 63.0,,desktop,
3092347,Found,,,chrome 63.0,,desktop,
3092277,Found,,,chrome 63.0,,desktop,
3092204,New,,,chrome 63.0,,desktop,Windows
3092355,Found,,,chrome 63.0,,desktop,
3092289,Found,,,chrome 63.0,,desktop,
3092342,Found,,,chrome 62.0 for android,,mobile,Moto C Plus Build/NRD90M.05.034
3092389,Found,,,chrome 63.0,,desktop,Windows
3092505,New,,,chrome 63.0 for android,,mobile,LG-H840 Build/NRD90U
3092547,New,,,chrome 63.0,,desktop,Windows
3086802,Found,,Mac OS X 10_10_5,chrome 63.0,1280x800,desktop,MacOS
3092699,New,,,Samsung/SM-G532M,,mobile,SAMSUNG SM-G532M Build/MMB29T
3086825,Found,,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3098796,Found,,iOS 11.2.1,mobile safari 11.0,2732x2048,mobile,iOS Device
3092860,Unknown,,,mobile safari 11.0,,mobile,
3098937,New,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3109837,New,,Mac,chrome 62.0,1920x1080,desktop,MacOS
3099140,Found,,Windows 10,chrome 63.0,1600x900,desktop,Windows
3104707,New,,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3093472,Found,,,chrome 63.0,,desktop,Windows
3093488,New,,,mobile safari 11.0,,mobile,
3093456,Found,,,mobile safari 11.0,,mobile,
3093477,Found,,,edge 16.0,,desktop,Windows
3119655,,,,,,,
3093607,New,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-10
3119793,Unknown,,,mobile safari 11.0,,mobile,
3093668,Unknown,,,firefox,,desktop,rv:57.0
3093686,Found,,,chrome 63.0,,desktop,
3093704,Unknown,,,mobile safari 10.0,,mobile,
3093732,New,,,chrome 63.0 for android,,mobile,HUAWEI CUN-L03 Build/HUAWEICUN-L03
3093734,Unknown,,,mobile safari 11.0,,mobile,
3087822,New,,Mac OS X 10_10_5,safari generic,1280x800,desktop,MacOS
3093720,New,,,chrome 63.0 for android,,mobile,SM-A520F Build/NRD90M
3093780,New,,,chrome 62.0 for android,,mobile,Moto C Build/NRD90M.046
3093821,New,,,chrome 63.0 for android,,mobile,5010G Build/MRA58K
3105137,New,,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3093887,New,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3093891,Found,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3093900,Found,,,chrome generic,,mobile,Moto G (5) Plus Build/NPN25.137-72
3093880,New,,,chrome 63.0 for android,,mobile,Ilium X510 Build/MRA58K
3093967,New,,,chrome 63.0,,desktop,Windows
3093971,New,,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
3094059,Unknown,,,mobile safari 11.0,,mobile,
3094088,New,,Linux,chrome 63.0,2560x1440,desktop,
3099976,Found,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3100007,New,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3094302,New,,,chrome 63.0 for android,,mobile,SM-J701M Build/NRD90M
3094276,New,,,chrome 63.0,,desktop,Windows
3094313,Found,,,chrome 63.0,,desktop,Windows
3100144,Found,,Mac OS X 10_9_5,safari generic,1440x900,desktop,MacOS
3094400,New,,,chrome 63.0 for android,,mobile,AX920
3100262,New,,Windows 7,ie 11.0 for desktop,,desktop,rv:11.0
3094487,New,,,chrome 63.0 for android,,mobile,SM-J105B Build/LMY47V
3094515,New,,,chrome 60.0 for android,,mobile,SM-G531H Build/LMY48B
3094623,,,,,,,
3100455,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3105854,Found,,Windows 7,chrome 63.0,1366x768,desktop,Windows
3100600,New,,Android 8.1.0,chrome 63.0 for android,2562x1442,mobile,Pixel XL Build/OPM1.171019.011
3094792,Found,,,chrome 63.0 for android,,mobile,SM-A720F Build/NRD90M
3094971,Found,,,chrome 62.0 for android,,mobile,F8331 Build/41.2.A.7.76
3100649,New,,iOS 11.2.1,mobile safari 11.0,2436x1125,mobile,iOS Device
3095124,Found,,,chrome 58.0 for android,,mobile,LGMS550 Build/MXB48T
3095062,New,,,chrome 63.0 for android,,mobile,SM-A520F Build/MMB29K
3095166,New,,,firefox 57.0,,desktop,Windows
3095300,New,,,opera 49.0,,desktop,
3095240,Found,,,chrome 63.0 for android,,mobile,SM-A520F Build/MMB29K
3095337,Found,,,chrome 63.0 for android,,mobile,SM-A520F Build/MMB29K
3095151,Found,,,chrome 63.0 for android,,mobile,SM-A520F Build/MMB29K
3095160,Found,,,chrome 63.0 for android,,mobile,SM-A520F Build/MMB29K
3101191,New,IP_PROXY:TRANSPARENT,Windows 7,chrome 63.0,1366x768,desktop,Windows
3106504,New,,Windows 10,edge 16.0,2736x1824,desktop,Windows
3095252,New,,,chrome 49.0,,desktop,
3095471,New,,,chrome 62.0 for android,,mobile,SM-A710M Build/LMY47X
3106627,New,,Windows 7,chrome 63.0,1366x768,desktop,Windows
3106718,Found,,Windows 10,edge 16.0,2736x1824,desktop,Windows
3106732,Found,,Windows 10,edge 16.0,2736x1824,desktop,Windows
3101183,Found,,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SM-G935T Build/NRD90M
3101397,New,,iOS 11.2.5,mobile safari 11.0,1334x750,mobile,iOS Device
3095496,New,,,chrome 63.0 for android,,mobile,Moto Z2 Play Build/NPSS26.118-19-6
3101308,Found,,Windows 10,firefox,1600x900,desktop,rv:52.0
3095716,New,,,chrome 63.0,,desktop,
3095754,New,,,chrome generic,,mobile,Moto G (4) Build/NPJS25.93-14-10
3095769,New,,,chrome 63.0,,desktop,
3107111,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3107117,Found,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3096120,New,,,chrome 63.0 for android,,mobile,LG-X240 Build/MRA58K
3095953,New,,,chrome 63.0 for android,,mobile,E5506 Build/29.2.A.0.166
3096205,New,,,chrome 63.0 for android,,mobile,SM-T710 Build/NRD90M
3090128,Found,,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3107314,New,IP_PROXY:TRANSPARENT,Android 6.0.1,chrome 63.0 for android,1280x720,mobile,LG-K450 Build/MXB48T
3096279,New,,,chrome 63.0,,desktop,
3096493,Found,,,chrome 63.0 for android,,mobile,SM-G925I Build/NRD90M
3096500,Found,,,chrome 63.0 for android,,mobile,SM-J700M Build/MMB29K
3107561,Found,,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3096597,Unknown,,,safari generic,,desktop,
3102202,Found,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3102333,New,,Windows 8.1,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3102330,Found,,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3107712,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3096727,Found,,,chrome 63.0 for android,,mobile,LG-M250 Build/NRD90U
3102374,Found,,Android 7.0,chrome 63.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3107869,New,,Android 8.1.0,chrome 63.0 for android,,mobile,Pixel 2 XL Build/OPM1.171019.011
3102452,New,,Windows 10,edge 15.0,1920x1080,desktop,Windows
3096649,New,,,chrome 63.0 for android,,mobile,LG-X210 Build/LMY47I
3096812,New,,,chrome 63.0,,desktop,Windows
3096814,New,,,chrome 62.0 for android,,mobile,Blade V6 Max Build/MRA58K
3102418,New,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3096786,,,,,,,
3102540,Found,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3102546,Found,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3096860,Unknown,,,mobile safari 10.0,,mobile,
3108054,New,,iOS 11.2.1,mobile safari 11.0,2001x1125,mobile,iOS Device
3102590,Found,,iOS 11.1.0,mobile safari 11.0,1334x750,mobile,iOS Device
3108035,Found,,iOS 10.3.2,mobile safari generic,2048x1536,mobile,iOS Device
3108041,Found,,iOS 10.3.2,mobile safari generic,2048x1536,mobile,iOS Device
3096974,Unknown,,,mobile safari 10.0,,mobile,
3096910,Found,,,chrome 63.0,,desktop,Windows
3096994,Found,,,mobile safari generic,,mobile,
3108224,New,,iOS 10.2.0,mobile safari 10.0,1334x750,mobile,iOS Device
3097117,Found,,,mobile safari generic,,mobile,
3097066,Found,,,mobile safari generic,,mobile,
3097112,Unknown,,,mobile safari 11.0,,mobile,
3097321,Found,,,chrome 63.0,,desktop,Windows
3097219,Found,,,firefox 57.0,,desktop,Windows
3097353,Found,,,chrome 63.0 for android,,mobile,SM-G925I Build/NRD90M
3097311,Found,,,chrome 63.0 for android,,mobile,SM-G925I Build/NRD90M
3097376,New,,,chrome 63.0,,desktop,Windows
3097451,Found,,,chrome 63.0 for android,,mobile,SM-G925I Build/NRD90M
3097470,New,,,chrome 63.0 for android,,mobile,5095I Build/MRA58K
3097484,New,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3097318,Unknown,,,mobile safari 11.0,,mobile,
3102956,New,,Android 5.0,chrome 63.0 for android,1920x1080,mobile,SAMSUNG-SM-G900A Build/LRX21T
3097508,New,,,edge 16.0,,desktop,Windows
3097490,New,,,chrome 63.0,,desktop,
3097594,Found,,,chrome 63.0,,desktop,
3108741,New,,iOS 11.2.1,mobile safari 11.0,1136x640,mobile,iOS Device
3103287,New,,Android 7.0,chrome 63.0 for android,1920x1080,mobile,SM-G930P Build/NRD90M
3097754,Unknown,,,mobile safari 11.0,,mobile,
3097882,New,,,chrome 63.0,,desktop,Windows
3097936,New,,,chrome 63.0,,desktop,
3097985,Found,,,chrome 63.0,,desktop,
3097892,Found,,,chrome 63.0,,desktop,
3098009,Found,,,chrome 63.0 for android,,mobile,M4 SS4456 Build/LMY47V
3109023,New,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3098040,New,,,chrome 59.0 for android,,mobile,HTC Desire 626s Build/LMY47O
3098094,Unknown,,,mobile safari 11.0,,mobile,
3098125,Unknown,,,mobile safari 11.0,,mobile,
3098118,Unknown,,,mobile safari 11.0,,mobile,
3098034,Unknown,,,mobile safari 11.0,,mobile,
3098142,Unknown,,,mobile safari 11.0,,mobile,
3098137,Unknown,,,mobile safari 11.0,,mobile,
3098078,Found,,,chrome 63.0 for android,,mobile,M4 SS4456 Build/LMY47V
3098127,Found,,,chrome 63.0 for android,,mobile,M4 SS4456 Build/LMY47V
3098185,New,,,chrome 62.0 for android,,mobile,Y635-L03 Build/HuaweiY635-L03
3098221,Unknown,,,mobile safari 11.0,,mobile,
3098326,Found,,,chrome 63.0,,desktop,Windows
3098290,Unknown,,,mobile safari 11.0,,mobile,
3114222,Found,,Windows 7,chrome 63.0,1360x768,desktop,Windows
3122967,Found,,,chrome 63.0 for android,,mobile,LG-K410 Build/LRX22G
3123023,Found,,,chrome 63.0 for android,,mobile,LG-K410 Build/LRX22G
3098451,New,,,chrome 55.0 for android,,mobile,LG-D693n Build/LRX22G
3103899,New,,iOS 10.2.0,mobile safari 10.0,2208x1242,mobile,iOS Device
3098370,Found,,,chrome 63.0 for android,,mobile,SM-G925I Build/NRD90M
3103897,New,,iOS 11.1.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3098559,Found,,,chrome 55.0 for android,,mobile,LG-D693n Build/LRX22G
3098589,New,,,edge 16.0,,desktop,Windows
3104098,New,,iOS 11.1.1,mobile safari 11.0,1334x750,mobile,iOS Device
3109491,New,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3098657,Found,,,chrome 63.0,,desktop,Windows
3109545,Found,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3098678,Unknown,,,mobile safari 10.0,,mobile,
3104106,New,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3123156,New,,Windows 10,edge 16.0,,desktop,Windows
3098754,New,,,chrome 63.0,,desktop,Windows
3104220,Found,,Android 8.1.0,chrome 63.0 for android,2562x1442,mobile,Pixel XL Build/OPM1.171019.011
3092793,New,,iOS 11.2.1,mobile safari 11.0,2224x1668,mobile,iOS Device
3104386,New,,Mac,firefox 48.0,1920x1080,desktop,rv:48.0
3104430,Found,,iOS 11.0.3,mobile safari 11.0,1334x750,mobile,iOS Device
3104462,Found,,iOS 11.0.3,mobile safari 11.0,1334x750,mobile,iOS Device
3098923,New,,,chrome 63.0 for android,,mobile,MYA-L13 Build/HUAWEIMYA-L13
3099031,Unknown,,,mobile safari 9.0,,mobile,
3099029,New,,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-69
3123396,New,,Android 7.0,chrome 63.0 for android,2560x1440,mobile,LG-LS997 Build/NRD90M
3104604,Found,,iOS 11.2.1,mobile safari 11.0,2048x1536,mobile,iOS Device
3104539,Found,,iOS 11.2.1,mobile safari 11.0,2048x1536,mobile,iOS Device
3099170,New,,,chrome 63.0 for android,,mobile,M4 SS4453 Build/MMB29M
3109973,Found,,Mac OS X 10_11_6,chrome 63.0,2560x1440,desktop,MacOS
3099205,Unknown,,,mobile safari 11.0,,mobile,
3099189,Unknown,,,mobile safari 11.0,,mobile,
3099222,New,,,firefox 57.0,,desktop,Windows
3123571,New,,iOS 11.2.1,mobile safari 11.0,1136x640,mobile,iOS Device
3110128,Found,,Android 7.0,chrome 61.0 for android,1280x720,mobile,LG-TP260 Build/NRD90U
3104723,New,,iOS 10.3.3,mobile safari 10.0,2208x1242,mobile,iOS Device
3104735,New,,Mac,chrome 63.0,1440x900,desktop,MacOS
3104815,New,,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3104882,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3104821,New,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3099452,New,,,chrome 63.0,,desktop,Windows
3099479,Unknown,,,mobile safari 11.0,,mobile,
3099490,New,,,chrome 43.0 for android,,mobile,Android 5.1
3110470,New,,Windows 10,chrome 63.0,1366x768,desktop,Windows
3099629,Found,,,other,,mobile,TA-1039 Build/NMF26F
3105115,New,,iOS 11.1.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3105125,Found,,iOS 11.1.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3099727,New,,Mac,chrome 63.0,1440x900,desktop,MacOS
3119975,New,,Windows 7,chrome 63.0,1366x768,desktop,Windows
3105213,New,,Windows 7,firefox 57.0,1600x900,desktop,Windows
3099794,Unknown,,,mobile safari 11.0,,mobile,
3105218,New,,Android 7.0,samsung browser 6.2,2560x1440,mobile,SAMSUNG
3099858,New,,,chrome 61.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3099868,Unknown,,,mobile safari 10.0,,mobile,
3099857,Unknown,,,mobile safari 10.0,,mobile,
3110770,New,,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3099886,Found,,,chrome 62.0,,desktop,
3105402,Found,,Windows 10,chrome 62.0,1366x768,desktop,Windows
3100035,New,,,chrome 58.0 for android,,mobile,Blade V6 Max Build/MRA58K
3100006,Found,,,chrome 58.0 for android,,mobile,Blade V6 Max Build/MRA58K
3100025,Found,,,chrome 58.0 for android,,mobile,Blade V6 Max Build/MRA58K
3105489,New,,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3110968,New,,Android 7.0,chrome 62.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3105527,Found,,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3111053,Found,,Mac OS X 10_13_2,chrome 63.0,2880x1800,desktop,MacOS
3116058,Found,,,ie 11.0 for desktop,,desktop,rv:11.0
3111298,Found,,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
3111262,New,,Android 6.0.1,chrome 62.0 for android,1280x720,mobile,SM-G550T1 Build/MMB29K
3100434,New,,,chrome 54.0 for android,,mobile,CAM-L03 Build/HUAWEICAM-L03
3100406,New,,,chrome 63.0 for android,,mobile,Blade V6 Plus Build/MRA58K
3111394,New,,iOS 11.2.5,mobile safari 11.0,2208x1242,mobile,iOS Device
3100475,New,,,edge 15.0,,desktop,Windows
3105936,New,,Mac OS X 10_12_3,safari generic,1366x768,desktop,MacOS
3106120,New,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3100659,New,,,chrome 63.0,,desktop,
3100651,New,,,chrome 63.0,,desktop,
3106203,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3106210,Found,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3106276,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3106136,New,,iOS 10.3.3,chrome 63.0 for ios,2048x1536,mobile,iOS Device
3100802,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3111542,Found,,Windows 7,chrome 63.0,1366x768,desktop,Windows
3106231,Found,,iOS,mobile safari 10.0,1334x750,mobile,iOS Device
3111620,New,,Windows 10,edge 14.0,1920x1080,desktop,Windows
3116388,,,,,,,
3111659,New,IP_PROXY:TRANSPARENT,iOS 11.2.1,mobile safari generic,1136x640,mobile,iOS Device
3106301,Found,,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3111782,New,,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G891A Build/NRD90M
3111796,Found,,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G891A Build/NRD90M
3111692,Found,,Android 7.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G891A Build/NRD90M
3106418,New,,Mac OS X 10_12_6,safari generic,1920x1080,desktop,MacOS
3100963,Found,,,chrome 63.0 for android,,mobile,SM-A720F Build/NRD90M
3101088,New,,,chrome 63.0,,desktop,
3106555,New,,iOS 9.3.5,mobile safari 9.0,2048x1536,mobile,iOS Device
3106487,Found,,Mac OS X 10_11_6,chrome 63.0,2560x1600,desktop,MacOS
3106558,Found,,iOS 9.3.5,mobile safari 9.0,2048x1536,mobile,iOS Device
3101160,Unknown,,,mobile safari 11.0,,mobile,
3101304,New,,,chrome 50.0 for android,,mobile,SGH-I337M Build/LRX22C
3101151,New,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3106691,,,,,,,
3106821,New,,iOS 11.2.1,mobile safari 11.0,1136x640,mobile,iOS Device
3101329,Found,,,chrome 63.0,,desktop,Windows
3125210,Found,,,chrome 63.0 for android,,mobile,LG-K410 Build/LRX22G
3125214,Found,,,chrome 63.0 for android,,mobile,LG-K410 Build/LRX22G
3106917,New,,Windows 10,chrome 63.0,,desktop,Windows
3101410,New,,,chrome 63.0,,desktop,
3101518,New,,,chrome 62.0 for android,,mobile,LG-K410 Build/LRX22G
3106997,,,,,,,
3101699,New,,,chrome 63.0,,desktop,Windows
3117007,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3107289,New,,Android 6.0.1,chrome 59.0 for android,855x480,mobile,Z831
3101765,New,,,chrome 63.0,,desktop,
3107322,Found,,Mac OS X 10_12_6,chrome 61.0,2880x1800,desktop,MacOS
3101940,New,,,chrome 63.0,,desktop,Windows
3101914,Unknown,,,safari generic,,desktop,
3096343,New,,iOS 10.2.0,mobile safari 10.0,1334x750,mobile,iOS Device
3101967,Unknown,,,mobile safari 11.0,,mobile,
3102152,New,,,chrome 62.0,,desktop,Windows
3102121,New,,,chrome 63.0 for android,,mobile,LG-M700 Build/NMF26X
3107578,Found,,Android 7.0,chrome 63.0 for android,,mobile,SM-G955U Build/NRD90M
3102095,New,,,chrome 63.0,,desktop,
3102257,Unknown,,,safari generic,,desktop,
3102266,Found,,,chrome 63.0,,desktop,
3102127,Found,,,chrome 61.0 for android,,mobile,LG-X230 Build/MRA58K
3107780,Found,,Mac OS X 10_11_6,chrome 61.0,2560x1600,desktop,MacOS
3102235,Found,,,chrome 63.0,,desktop,
3102241,Found,,,chrome 63.0,,desktop,
3102309,New,,,chrome 63.0 for android,,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53
3102340,New,,,chrome 63.0,,desktop,
3102413,Unknown,,,mobile safari 11.0,,mobile,
3102447,Found,,,chrome 63.0,,desktop,
3102398,Unknown,,,safari generic,,desktop,
3102411,Unknown,,,mobile safari 11.0,,mobile,
3102601,Unknown,,,mobile safari 11.0,,mobile,
3108025,New,,iOS 11.2.1,mobile safari 11.0,2001x1125,mobile,iOS Device
3102622,Found,,,chrome 63.0,,desktop,Windows
3102656,New,,,chrome 61.0 for android,,mobile,SM-A720F Build/MMB29K
3102733,Unknown,,,mobile safari 11.0,,mobile,
3108074,New,,iOS,mobile safari 9.0,1024x768,mobile,iOS Device
3102758,New,,,chrome 63.0,,desktop,Windows
3102650,New,,,chrome 63.0,,desktop,Windows
3102821,Found,,,chrome 63.0,,desktop,Windows
3102692,New,,,chrome 63.0,,desktop,
3097142,New,,iOS 11.2.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3113337,New,,Windows 10,chrome 63.0,1600x900,desktop,Windows
3102922,New,,,chrome 58.0 for android,,mobile,SM-G930F Build/NRD90M
3102964,Unknown,,,firefox 57.0,,desktop,rv:57.0
3102916,Found,,,chrome 63.0,,desktop,
3102954,Found,,,chrome 63.0,,desktop,Windows
3103023,New,,,chrome 63.0 for android,,mobile,SM-G610M Build/MMB29K
3102949,New,,,chrome 63.0 for android,,mobile,LG-K500 Build/MMB29M
3102931,Found,,,chrome 63.0 for ios,,mobile,
3103074,New,,,chrome 63.0,,desktop,Windows
3102926,New,,,chrome 63.0,,desktop,Windows
3102965,New,,,chrome 63.0 for android,,mobile,LG-H500 Build/LRX21Y
3103002,Found,,,ie 11.0 for desktop,,desktop,Trident/7.0
3103102,New,,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-19
3103128,Found,,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3103273,New,,,chrome 63.0,,desktop,Windows
3108754,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3103219,New,,,chrome 63.0 for android,,mobile,SM-G800M Build/KOT49H
3108671,New,IP_PROXY:TRANSPARENT,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3103251,New,,,chrome 61.0 for android,,mobile,SM-G531H Build/LMY48B
3103344,,,,,,,
3108695,New,,Windows 7,chrome 63.0,1280x800,desktop,Windows
3103224,New,,,chrome 63.0 for android,,mobile,SM-J700M Build/MMB29K
3103295,New,,,chrome 63.0 for android,,mobile,Moto C Plus Build/NRD90M.05.034
3103402,New,,,samsung browser 6.2,,mobile,SAMSUNG
3103319,Found,,,chrome 63.0 for android,,mobile,Moto C Plus Build/NRD90M.05.034
3103428,Found,,,chrome 60.0 for android,,mobile,SM-J700M Build/LMY48B
3103454,New,,,chrome 63.0,,desktop,
3103450,Found,,,chrome 63.0 for android,,mobile,Moto C Plus Build/NRD90M.05.034
3103478,Found,,,chrome 60.0 for android,,mobile,SM-J700M Build/LMY48B
3103462,Found,,,chrome 60.0 for android,,mobile,SM-J700M Build/LMY48B
3108904,New,,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3108859,New,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3108976,Found,,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3109006,New,,Android 6.0.1,samsung browser 6.2,2560x1440,mobile,SAMSUNG
3103632,New,,,chrome 59.0 for android,,mobile,SM-J700M Build/MMB29K
3103767,New,,,chrome 63.0,,desktop,
3103741,Found,,,chrome 63.0,,desktop,Windows
3103659,New,,,chrome 63.0,,desktop,Windows
3103750,Unknown,,,mobile safari 11.0,,mobile,
3103792,New,,,chrome 63.0 for android,,mobile,SM-N950F Build/NMF26X
3103802,New,,,chrome 61.0 for android,,mobile,MotoG3 Build/MPIS24.65-33.1-2-16
3103883,New,,,mobile safari generic,,mobile,
3103823,New,,,chrome 63.0 for android,,mobile,E5506 Build/29.2.A.0.166
3103840,Found,,,chrome 63.0,,desktop,Windows
3103854,Found,,,chrome 63.0,,desktop,Windows
3103946,Found,,,firefox 57.0,,desktop,Windows
3118964,New,,Mac OS X 10_13_2,safari generic,2560x1440,desktop,MacOS
3104253,New,,,safari generic,,desktop,
3104302,New,,,chrome 63.0,,desktop,Windows
3104254,Found,,,firefox 57.0,,desktop,Windows
3104316,New,,,chrome generic,,mobile,Moto E (4) Plus Build/NMA26.42-69
